#
# Results on Thu, 09 Feb 2023 16:11:16 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78
# Design number was non-random = 9
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,8,0,intro_ID,NULL,PennController,0,_Trial_,Start,1675958154937,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,8,0,intro_ID,NULL,PennController,0,_Trial_,End,1675958172438,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,9,0,consent_form,NULL,PennController,3,_Trial_,Start,1675958172445,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,9,0,consent_form,NULL,Button,I agree.,Click,Click,1675958178369,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,9,0,consent_form,NULL,PennController,3,_Trial_,End,1675958178374,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,6,0,initiate_recorder,NULL,PennController,InitiateRecorder,_Trial_,Start,1675958178376,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,6,0,initiate_recorder,NULL,PennController,InitiateRecorder,_Trial_,End,1675958193039,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,11,0,audio_check,NULL,PennController,5,_Trial_,Start,1675958193042,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,11,0,audio_check,NULL,PennController,5,_Trial_,End,1675958222214,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,11,0,audio_check,NULL,MediaRecorder,ac_recorder,Filename,ac_recorder.webm,1675958222214,NULL
# 13. ProlificID.
# 14. Comments.
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,10,0,questionnaire,NULL,PennController,4,_Trial_,Start,1675958222217,,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,10,0,questionnaire,NULL,TextInput,Gender,First,,1675958225487,,CapsLock
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,10,0,questionnaire,NULL,TextInput,Language,First,,1675958233491,,CapsLock
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,10,0,questionnaire,NULL,TextInput,Prolific_ID_input,First,,1675958246034,,Control
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,10,0,questionnaire,NULL,TextInput,Gender,Final,Female,1675958253087,,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,10,0,questionnaire,NULL,TextInput,Prolific_ID_input,Final,5f9531aba2e73437e84922d0,1675958253088,,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,10,0,questionnaire,NULL,TextInput,Impairments,Final,,1675958253088,,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,10,0,questionnaire,NULL,TextInput,Language,Final,English,1675958253088,,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,10,0,questionnaire,NULL,PennController,4,_Trial_,End,1675958253095,,NULL
# 13. Comments.
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,0,0,preload_familiarisation,NULL,PennController,Preloader-0,_Trial_,End,1675958253097,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,0,0,preload_familiarisation,NULL,PennController,Preloader-0,_Trial_,Start,1675958253097,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,12,0,familiarisation,NULL,PennController,6,_Trial_,Start,1675958253098,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,12,0,familiarisation,NULL,PennController,6,_Trial_,End,1675958268682,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,1,0,preload_fam_block_b,NULL,PennController,Preloader-1,_Trial_,End,1675958268685,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,1,0,preload_fam_block_b,NULL,PennController,Preloader-1,_Trial_,Start,1675958268685,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,13,0,fam_block_b,NULL,PennController,7,_Trial_,Start,1675958268687,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,13,0,fam_block_b,NULL,PennController,7,_Trial_,End,1675958270817,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,14,0,fam_block_b,NULL,PennController,8,_Trial_,Start,1675958270820,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,14,0,fam_block_b,NULL,PennController,8,_Trial_,End,1675958271940,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,15,0,fam_block_b,NULL,PennController,9,_Trial_,Start,1675958271942,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,15,0,fam_block_b,NULL,PennController,9,_Trial_,End,1675958272996,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,16,0,fam_block_b,NULL,PennController,10,_Trial_,Start,1675958272998,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,16,0,fam_block_b,NULL,PennController,10,_Trial_,End,1675958274084,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,17,0,fam_block_b,NULL,PennController,11,_Trial_,Start,1675958274086,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,17,0,fam_block_b,NULL,PennController,11,_Trial_,End,1675958274703,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,18,0,fam_block_b,NULL,PennController,12,_Trial_,Start,1675958274706,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,18,0,fam_block_b,NULL,PennController,12,_Trial_,End,1675958275440,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,19,0,fam_block_b,NULL,PennController,13,_Trial_,Start,1675958275443,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,19,0,fam_block_b,NULL,PennController,13,_Trial_,End,1675958276033,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,20,0,fam_block_b,NULL,PennController,14,_Trial_,Start,1675958276035,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,20,0,fam_block_b,NULL,PennController,14,_Trial_,End,1675958277617,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,21,0,fam_block_b,NULL,PennController,15,_Trial_,Start,1675958277620,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,21,0,fam_block_b,NULL,PennController,15,_Trial_,End,1675958278608,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,22,0,fam_block_b,NULL,PennController,16,_Trial_,Start,1675958278610,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,22,0,fam_block_b,NULL,PennController,16,_Trial_,End,1675958279382,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,23,0,fam_block_b,NULL,PennController,17,_Trial_,Start,1675958279385,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,23,0,fam_block_b,NULL,PennController,17,_Trial_,End,1675958280367,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,24,0,fam_block_b,NULL,PennController,18,_Trial_,Start,1675958280369,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,24,0,fam_block_b,NULL,PennController,18,_Trial_,End,1675958281084,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,25,0,fam_block_b,NULL,PennController,19,_Trial_,Start,1675958281086,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,25,0,fam_block_b,NULL,PennController,19,_Trial_,End,1675958281747,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,26,0,fam_block_b,NULL,PennController,20,_Trial_,Start,1675958281749,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,26,0,fam_block_b,NULL,PennController,20,_Trial_,End,1675958282355,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,27,0,fam_block_b,NULL,PennController,21,_Trial_,Start,1675958282357,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,27,0,fam_block_b,NULL,PennController,21,_Trial_,End,1675958282950,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,28,0,fam_block_b,NULL,PennController,22,_Trial_,Start,1675958282953,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,28,0,fam_block_b,NULL,PennController,22,_Trial_,End,1675958283502,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,29,0,fam_block_b,NULL,PennController,23,_Trial_,Start,1675958283504,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,29,0,fam_block_b,NULL,PennController,23,_Trial_,End,1675958284585,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,30,0,fam_block_b,NULL,PennController,24,_Trial_,Start,1675958284587,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,30,0,fam_block_b,NULL,PennController,24,_Trial_,End,1675958285383,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,31,0,fam_block_b,NULL,PennController,25,_Trial_,Start,1675958285386,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,31,0,fam_block_b,NULL,PennController,25,_Trial_,End,1675958287876,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,32,0,fam_block_b,NULL,PennController,26,_Trial_,Start,1675958287880,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,32,0,fam_block_b,NULL,PennController,26,_Trial_,End,1675958288578,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,33,0,fam_block_b,NULL,PennController,27,_Trial_,Start,1675958288581,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,33,0,fam_block_b,NULL,PennController,27,_Trial_,End,1675958289749,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,34,0,fam_block_b,NULL,PennController,28,_Trial_,Start,1675958289751,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,34,0,fam_block_b,NULL,PennController,28,_Trial_,End,1675958290733,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,35,0,fam_block_b,NULL,PennController,29,_Trial_,Start,1675958290735,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,35,0,fam_block_b,NULL,PennController,29,_Trial_,End,1675958291724,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,36,0,fam_block_b,NULL,PennController,30,_Trial_,Start,1675958291727,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,36,0,fam_block_b,NULL,PennController,30,_Trial_,End,1675958292575,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,37,0,fam_block_b,NULL,PennController,31,_Trial_,Start,1675958292577,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,37,0,fam_block_b,NULL,PennController,31,_Trial_,End,1675958293349,NULL
1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,38,0,fam_block_b,NULL,PennController,32,_Trial_,Start,1675958293352,NULL
